Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1623849812.718988,02:fd:74:4d:50:ab,1,1,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849812.759255,02:fd:74:4d:50:ab,1,1,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849812.802566,02:fd:74:4d:50:ab,1,2,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849812.842981,02:fd:74:4d:50:ab,1,2,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849812.88651,02:fd:74:4d:50:ab,1,3,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849812.926935,02:fd:74:4d:50:ab,1,3,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.398009,02:fd:74:4d:50:ab,11,9,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.481504,02:fd:74:4d:50:ab,11,10,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.521569,02:fd:74:4d:50:ab,11,10,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.565639,02:fd:74:4d:50:ab,11,11,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.606099,02:fd:74:4d:50:ab,11,11,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.650167,02:fd:74:4d:50:ab,11,12,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.700845,02:fd:74:4d:50:ab,11,12,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.738072,02:fd:74:4d:50:ab,11,13,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849813.778306,02:fd:74:4d:50:ab,11,13,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849954.912885,02:0c:01:7e:50:d6,1,1,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849954.953518,02:0c:01:7e:50:d6,1,1,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849954.99766,02:0c:01:7e:50:d6,1,2,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849955.03779,02:0c:01:7e:50:d6,1,2,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
1623849955.082764,02:0c:01:7e:50:d6,1,3,631117ffff000000000000000000000000000000000000000000,0000088001400040,00904c0408bf0c3230900ffaff0000faff0000,,02040b16,0c1218243048606c,,,154,SamsungS7_I
