Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1625147429.53794,8e:80:39:0e:9a:0c,1,1,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.560427,8e:80:39:0e:9a:0c,1,2,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.583031,8e:80:39:0e:9a:0c,1,3,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.705141,8e:80:39:0e:9a:0c,11,9,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.747717,8e:80:39:0e:9a:0c,11,10,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.764925,8e:80:39:0e:9a:0c,11,11,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.782172,8e:80:39:0e:9a:0c,11,12,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147429.799621,8e:80:39:0e:9a:0c,11,13,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.571569,8e:e6:fe:38:be:d7,1,1,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.593917,8e:e6:fe:38:be:d7,1,2,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.616424,8e:e6:fe:38:be:d7,1,3,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.743093,8e:e6:fe:38:be:d7,11,9,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.785424,8e:e6:fe:38:be:d7,11,10,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.803048,8e:e6:fe:38:be:d7,11,11,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.820396,8e:e6:fe:38:be:d7,11,12,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147489.837991,8e:e6:fe:38:be:d7,11,13,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.604693,72:66:ce:5b:37:72,1,1,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.627173,72:66:ce:5b:37:72,1,2,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.650042,72:66:ce:5b:37:72,1,3,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.732291,72:66:ce:5b:37:72,6,6,,,506f9a16030101,,02040b16,0c1218243048606c,,,72,GooglePixel3A_V
1625147549.796948,72:66:ce:5b:37:72,11,9,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.839421,72:66:ce:5b:37:72,11,10,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.861609,72:66:ce:5b:37:72,11,11,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.903798,72:66:ce:5b:37:72,11,12,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147549.921155,72:66:ce:5b:37:72,11,13,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147729.639052,7e:0d:d2:a2:fe:f9,1,1,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147729.661472,7e:0d:d2:a2:fe:f9,1,2,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
1625147729.684065,7e:0d:d2:a2:fe:f9,1,3,,,506f9a16030101,,02040b16,0c1218243048606c,,,84,GooglePixel3A_V
